parent_sku,child_sku,attribute_set,price,qty,visibility,status,material,style,room,color_family,fabric,images
DRX-HL-LC-TUB-CHAI,DRX-HL-LC-TUB-CHAI-V3,furniture,556.50,14,1,1,fabric,scandinavian,living,walnut,velvet,"lounge-tub-chair-huskvarna-001.jpg,lounge-tub-chair-huskvarna-scene-reading-001.jpg,lounge-tub-chair-huskvarna-scene-detail-002.jpg"
DRX-HL-LC-TUB-CHAI,DRX-HL-LC-TUB-CHAI-V4,furniture,583.00,17,1,1,fabric,scandinavian,living,walnut,leather,"lounge-tub-chair-huskvarna-001.jpg,lounge-tub-chair-huskvarna-scene-reading-001.jpg,lounge-tub-chair-huskvarna-scene-detail-002.jpg"
DRX-HL-LC-SLIPPER,DRX-HL-LC-SLIPPER-V1,furniture,598.50,8,1,1,fabric,industrial,living,charcoal,velvet,"lounge-slipper-jakobstad-001.jpg,lounge-slipper-jakobstad-scene-reading-001.jpg,lounge-slipper-jakobstad-scene-detail-002.jpg"
DRX-HL-LC-SLIPPER,DRX-HL-LC-SLIPPER-V2,furniture,630.00,11,1,1,fabric,industrial,living,charcoal,linen,"lounge-slipper-jakobstad-001.jpg,lounge-slipper-jakobstad-scene-reading-001.jpg,lounge-slipper-jakobstad-scene-detail-002.jpg"
DRX-HL-LC-SLIPPER,DRX-HL-LC-SLIPPER-V3,furniture,661.50,14,1,1,fabric,industrial,living,charcoal,leather,"lounge-slipper-jakobstad-001.jpg,lounge-slipper-jakobstad-scene-reading-001.jpg,lounge-slipper-jakobstad-scene-detail-002.jpg"
DRX-HL-LC-SLIPPER,DRX-HL-LC-SLIPPER-V4,furniture,693.00,17,1,1,fabric,industrial,living,charcoal,boucle,"lounge-slipper-jakobstad-001.jpg,lounge-slipper-jakobstad-scene-reading-001.jpg,lounge-slipper-jakobstad-scene-detail-002.jpg"
DRX-HL-LC-RECLINER,DRX-HL-LC-RECLINER-V1,furniture,707.75,8,1,1,fabric,mid-century,living,grey,leather,"lounge-recliner-jokulsarlon-001.jpg,lounge-recliner-jokulsarlon-scene-reading-001.jpg,lounge-recliner-jokulsarlon-scene-detail-002.jpg"
DRX-HL-LC-RECLINER,DRX-HL-LC-RECLINER-V2,furniture,745.00,11,1,1,fabric,mid-century,living,grey,linen,"lounge-recliner-jokulsarlon-001.jpg,lounge-recliner-jokulsarlon-scene-reading-001.jpg,lounge-recliner-jokulsarlon-scene-detail-002.jpg"
DRX-HL-LC-RECLINER,DRX-HL-LC-RECLINER-V3,furniture,782.25,14,1,1,fabric,mid-century,living,grey,velvet,"lounge-recliner-jokulsarlon-001.jpg,lounge-recliner-jokulsarlon-scene-reading-001.jpg,lounge-recliner-jokulsarlon-scene-detail-002.jpg"
DRX-HL-LC-RECLINER,DRX-HL-LC-RECLINER-V4,furniture,819.50,17,1,1,fabric,mid-century,living,grey,boucle,"lounge-recliner-jokulsarlon-001.jpg,lounge-recliner-jokulsarlon-scene-reading-001.jpg,lounge-recliner-jokulsarlon-scene-detail-002.jpg"
DRX-HL-LC-WISHBONE,DRX-HL-LC-WISHBONE-V1,furniture,826.50,8,1,1,fabric,modern,living,beige,woven,"lounge-wishbone-jonkoping-001.jpg,lounge-wishbone-jonkoping-scene-reading-001.jpg,lounge-wishbone-jonkoping-scene-detail-002.jpg"
DRX-HL-LC-WISHBONE,DRX-HL-LC-WISHBONE-V2,furniture,870.00,11,1,1,fabric,modern,living,beige,linen,"lounge-wishbone-jonkoping-001.jpg,lounge-wishbone-jonkoping-scene-reading-001.jpg,lounge-wishbone-jonkoping-scene-detail-002.jpg"
DRX-HL-LC-WISHBONE,DRX-HL-LC-WISHBONE-V3,furniture,913.50,14,1,1,fabric,modern,living,beige,velvet,"lounge-wishbone-jonkoping-001.jpg,lounge-wishbone-jonkoping-scene-reading-001.jpg,lounge-wishbone-jonkoping-scene-detail-002.jpg"
DRX-HL-LC-WISHBONE,DRX-HL-LC-WISHBONE-V4,furniture,957.00,17,1,1,fabric,modern,living,beige,leather,"lounge-wishbone-jonkoping-001.jpg,lounge-wishbone-jonkoping-scene-reading-001.jpg,lounge-wishbone-jonkoping-scene-detail-002.jpg"
DRX-HL-LC-EAMES-ST,DRX-HL-LC-EAMES-ST-V1,furniture,954.75,8,1,1,fabric,bohemian,living,navy,leather,"lounge-eames-style-kalmar-001.jpg,lounge-eames-style-kalmar-scene-reading-001.jpg,lounge-eames-style-kalmar-scene-detail-002.jpg"
DRX-HL-LC-EAMES-ST,DRX-HL-LC-EAMES-ST-V2,furniture,1005.00,11,1,1,fabric,bohemian,living,navy,linen,"lounge-eames-style-kalmar-001.jpg,lounge-eames-style-kalmar-scene-reading-001.jpg,lounge-eames-style-kalmar-scene-detail-002.jpg"
DRX-HL-LC-EAMES-ST,DRX-HL-LC-EAMES-ST-V3,furniture,1055.25,14,1,1,fabric,bohemian,living,navy,velvet,"lounge-eames-style-kalmar-001.jpg,lounge-eames-style-kalmar-scene-reading-001.jpg,lounge-eames-style-kalmar-scene-detail-002.jpg"
DRX-HL-LC-EAMES-ST,DRX-HL-LC-EAMES-ST-V4,furniture,1105.50,17,1,1,fabric,bohemian,living,navy,boucle,"lounge-eames-style-kalmar-001.jpg,lounge-eames-style-kalmar-scene-reading-001.jpg,lounge-eames-style-kalmar-scene-detail-002.jpg"
DRX-HL-LC-PAPASAN,DRX-HL-LC-PAPASAN-V1,furniture,1097.25,8,1,1,fabric,japanese,living,forest,boucle,"lounge-papasan-karlstad-001.jpg,lounge-papasan-karlstad-scene-reading-001.jpg,lounge-papasan-karlstad-scene-detail-002.jpg"
DRX-HL-LC-PAPASAN,DRX-HL-LC-PAPASAN-V2,furniture,1155.00,11,1,1,fabric,japanese,living,forest,linen,"lounge-papasan-karlstad-001.jpg,lounge-papasan-karlstad-scene-reading-001.jpg,lounge-papasan-karlstad-scene-detail-002.jpg"
DRX-HL-LC-PAPASAN,DRX-HL-LC-PAPASAN-V3,furniture,1212.75,14,1,1,fabric,japanese,living,forest,velvet,"lounge-papasan-karlstad-001.jpg,lounge-papasan-karlstad-scene-reading-001.jpg,lounge-papasan-karlstad-scene-detail-002.jpg"
DRX-HL-LC-PAPASAN,DRX-HL-LC-PAPASAN-V4,furniture,1270.50,17,1,1,fabric,japanese,living,forest,leather,"lounge-papasan-karlstad-001.jpg,lounge-papasan-karlstad-scene-reading-001.jpg,lounge-papasan-karlstad-scene-detail-002.jpg"
DRX-HL-LC-BARREL,DRX-HL-LC-BARREL-V1,furniture,408.50,8,1,1,fabric,abstract,living,white,velvet,"lounge-barrel-kemi-001.jpg,lounge-barrel-kemi-scene-reading-001.jpg,lounge-barrel-kemi-scene-detail-002.jpg"
DRX-HL-LC-BARREL,DRX-HL-LC-BARREL-V2,furniture,430.00,11,1,1,fabric,abstract,living,white,linen,"lounge-barrel-kemi-001.jpg,lounge-barrel-kemi-scene-reading-001.jpg,lounge-barrel-kemi-scene-detail-002.jpg"
DRX-HL-LC-BARREL,DRX-HL-LC-BARREL-V3,furniture,451.50,14,1,1,fabric,abstract,living,white,leather,"lounge-barrel-kemi-001.jpg,lounge-barrel-kemi-scene-reading-001.jpg,lounge-barrel-kemi-scene-detail-002.jpg"
DRX-HL-LC-BARREL,DRX-HL-LC-BARREL-V4,furniture,473.00,17,1,1,fabric,abstract,living,white,boucle,"lounge-barrel-kemi-001.jpg,lounge-barrel-kemi-scene-reading-001.jpg,lounge-barrel-kemi-scene-detail-002.jpg"
DRX-HL-LC-ACCENT,DRX-HL-LC-ACCENT-V1,furniture,479.75,8,1,1,fabric,minimalist,living,black,linen,"lounge-accent-kiruna-001.jpg,lounge-accent-kiruna-scene-reading-001.jpg,lounge-accent-kiruna-scene-detail-002.jpg"
DRX-HL-LC-ACCENT,DRX-HL-LC-ACCENT-V2,furniture,505.00,11,1,1,fabric,minimalist,living,black,velvet,"lounge-accent-kiruna-001.jpg,lounge-accent-kiruna-scene-reading-001.jpg,lounge-accent-kiruna-scene-detail-002.jpg"
DRX-HL-LC-ACCENT,DRX-HL-LC-ACCENT-V3,furniture,530.25,14,1,1,fabric,minimalist,living,black,leather,"lounge-accent-kiruna-001.jpg,lounge-accent-kiruna-scene-reading-001.jpg,lounge-accent-kiruna-scene-detail-002.jpg"
DRX-HL-LC-ACCENT,DRX-HL-LC-ACCENT-V4,furniture,555.50,17,1,1,fabric,minimalist,living,black,boucle,"lounge-accent-kiruna-001.jpg,lounge-accent-kiruna-scene-reading-001.jpg,lounge-accent-kiruna-scene-detail-002.jpg"
DRX-HL-LC-READING,DRX-HL-LC-READING-V1,furniture,570.00,8,1,1,fabric,scandinavian,living,oak,velvet,"lounge-reading-kongsberg-001.jpg,lounge-reading-kongsberg-scene-reading-001.jpg,lounge-reading-kongsberg-scene-detail-002.jpg"
DRX-HL-LC-READING,DRX-HL-LC-READING-V2,furniture,600.00,11,1,1,fabric,scandinavian,living,oak,linen,"lounge-reading-kongsberg-001.jpg,lounge-reading-kongsberg-scene-reading-001.jpg,lounge-reading-kongsberg-scene-detail-002.jpg"
DRX-HL-LC-READING,DRX-HL-LC-READING-V3,furniture,630.00,14,1,1,fabric,scandinavian,living,oak,leather,"lounge-reading-kongsberg-001.jpg,lounge-reading-kongsberg-scene-reading-001.jpg,lounge-reading-kongsberg-scene-detail-002.jpg"
DRX-HL-LC-READING,DRX-HL-LC-READING-V4,furniture,660.00,17,1,1,fabric,scandinavian,living,oak,boucle,"lounge-reading-kongsberg-001.jpg,lounge-reading-kongsberg-scene-reading-001.jpg,lounge-reading-kongsberg-scene-detail-002.jpg"
DRX-HL-LC-SWIVEL,DRX-HL-LC-SWIVEL-V1,furniture,674.50,8,1,1,fabric,industrial,living,walnut,velvet,"lounge-swivel-kristiansand-001.jpg,lounge-swivel-kristiansand-scene-reading-001.jpg,lounge-swivel-kristiansand-scene-detail-002.jpg"
DRX-HL-LC-SWIVEL,DRX-HL-LC-SWIVEL-V2,furniture,710.00,11,1,1,fabric,industrial,living,walnut,linen,"lounge-swivel-kristiansand-001.jpg,lounge-swivel-kristiansand-scene-reading-001.jpg,lounge-swivel-kristiansand-scene-detail-002.jpg"
DRX-HL-LC-SWIVEL,DRX-HL-LC-SWIVEL-V3,furniture,745.50,14,1,1,fabric,industrial,living,walnut,leather,"lounge-swivel-kristiansand-001.jpg,lounge-swivel-kristiansand-scene-reading-001.jpg,lounge-swivel-kristiansand-scene-detail-002.jpg"
DRX-HL-LC-SWIVEL,DRX-HL-LC-SWIVEL-V4,furniture,781.00,17,1,1,fabric,industrial,living,walnut,boucle,"lounge-swivel-kristiansand-001.jpg,lounge-swivel-kristiansand-scene-reading-001.jpg,lounge-swivel-kristiansand-scene-detail-002.jpg"
DRX-HL-LC-SAUCER,DRX-HL-LC-SAUCER-V1,furniture,788.50,8,1,1,fabric,mid-century,living,charcoal,boucle,"lounge-saucer-kuopio-001.jpg,lounge-saucer-kuopio-scene-reading-001.jpg,lounge-saucer-kuopio-scene-detail-002.jpg"
DRX-HL-LC-SAUCER,DRX-HL-LC-SAUCER-V2,furniture,830.00,11,1,1,fabric,mid-century,living,charcoal,linen,"lounge-saucer-kuopio-001.jpg,lounge-saucer-kuopio-scene-reading-001.jpg,lounge-saucer-kuopio-scene-detail-002.jpg"
DRX-HL-LC-SAUCER,DRX-HL-LC-SAUCER-V3,furniture,871.50,14,1,1,fabric,mid-century,living,charcoal,velvet,"lounge-saucer-kuopio-001.jpg,lounge-saucer-kuopio-scene-reading-001.jpg,lounge-saucer-kuopio-scene-detail-002.jpg"
DRX-HL-LC-SAUCER,DRX-HL-LC-SAUCER-V4,furniture,913.00,17,1,1,fabric,mid-century,living,charcoal,leather,"lounge-saucer-kuopio-001.jpg,lounge-saucer-kuopio-scene-reading-001.jpg,lounge-saucer-kuopio-scene-detail-002.jpg"
DRX-HL-LC-BERGERE,DRX-HL-LC-BERGERE-V1,furniture,916.75,8,1,1,fabric,modern,living,grey,velvet,"lounge-bergere-larvik-001.jpg,lounge-bergere-larvik-scene-reading-001.jpg,lounge-bergere-larvik-scene-detail-002.jpg"
DRX-HL-LC-BERGERE,DRX-HL-LC-BERGERE-V2,furniture,965.00,11,1,1,fabric,modern,living,grey,linen,"lounge-bergere-larvik-001.jpg,lounge-bergere-larvik-scene-reading-001.jpg,lounge-bergere-larvik-scene-detail-002.jpg"
DRX-HL-LC-BERGERE,DRX-HL-LC-BERGERE-V3,furniture,1013.25,14,1,1,fabric,modern,living,grey,leather,"lounge-bergere-larvik-001.jpg,lounge-bergere-larvik-scene-reading-001.jpg,lounge-bergere-larvik-scene-detail-002.jpg"
DRX-HL-LC-BERGERE,DRX-HL-LC-BERGERE-V4,furniture,1061.50,17,1,1,fabric,modern,living,grey,boucle,"lounge-bergere-larvik-001.jpg,lounge-bergere-larvik-scene-reading-001.jpg,lounge-bergere-larvik-scene-detail-002.jpg"
DRX-HL-LC-TULIP,DRX-HL-LC-TULIP-V1,furniture,1054.50,8,1,1,fabric,bohemian,living,beige,leather,"lounge-tulip-lillehammer-001.jpg,lounge-tulip-lillehammer-scene-reading-001.jpg,lounge-tulip-lillehammer-scene-detail-002.jpg"
DRX-HL-LC-TULIP,DRX-HL-LC-TULIP-V2,furniture,1110.00,11,1,1,fabric,bohemian,living,beige,linen,"lounge-tulip-lillehammer-001.jpg,lounge-tulip-lillehammer-scene-reading-001.jpg,lounge-tulip-lillehammer-scene-detail-002.jpg"
DRX-HL-LC-TULIP,DRX-HL-LC-TULIP-V3,furniture,1165.50,14,1,1,fabric,bohemian,living,beige,velvet,"lounge-tulip-lillehammer-001.jpg,lounge-tulip-lillehammer-scene-reading-001.jpg,lounge-tulip-lillehammer-scene-detail-002.jpg"
DRX-HL-LC-TULIP,DRX-HL-LC-TULIP-V4,furniture,1221.00,17,1,1,fabric,bohemian,living,beige,boucle,"lounge-tulip-lillehammer-001.jpg,lounge-tulip-lillehammer-scene-reading-001.jpg,lounge-tulip-lillehammer-scene-detail-002.jpg"
DRX-HL-LC-EGG,DRX-HL-LC-EGG-V1,furniture,394.25,8,1,1,fabric,japanese,living,navy,velvet,"lounge-egg-linkoping-001.jpg,lounge-egg-linkoping-scene-reading-001.jpg,lounge-egg-linkoping-scene-detail-002.jpg"
DRX-HL-LC-EGG,DRX-HL-LC-EGG-V2,furniture,415.00,11,1,1,fabric,japanese,living,navy,linen,"lounge-egg-linkoping-001.jpg,lounge-egg-linkoping-scene-reading-001.jpg,lounge-egg-linkoping-scene-detail-002.jpg"
DRX-HL-LC-EGG,DRX-HL-LC-EGG-V3,furniture,435.75,14,1,1,fabric,japanese,living,navy,leather,"lounge-egg-linkoping-001.jpg,lounge-egg-linkoping-scene-reading-001.jpg,lounge-egg-linkoping-scene-detail-002.jpg"
DRX-HL-LC-EGG,DRX-HL-LC-EGG-V4,furniture,456.50,17,1,1,fabric,japanese,living,navy,boucle,"lounge-egg-linkoping-001.jpg,lounge-egg-linkoping-scene-reading-001.jpg,lounge-egg-linkoping-scene-detail-002.jpg"
DRX-HL-LC-COCOON,DRX-HL-LC-COCOON-V1,furniture,456.00,8,1,1,fabric,abstract,living,forest,boucle,"lounge-cocoon-lulea-001.jpg,lounge-cocoon-lulea-scene-reading-001.jpg,lounge-cocoon-lulea-scene-detail-002.jpg"
DRX-HL-LC-COCOON,DRX-HL-LC-COCOON-V2,furniture,480.00,11,1,1,fabric,abstract,living,forest,linen,"lounge-cocoon-lulea-001.jpg,lounge-cocoon-lulea-scene-reading-001.jpg,lounge-cocoon-lulea-scene-detail-002.jpg"
DRX-HL-LC-COCOON,DRX-HL-LC-COCOON-V3,furniture,504.00,14,1,1,fabric,abstract,living,forest,velvet,"lounge-cocoon-lulea-001.jpg,lounge-cocoon-lulea-scene-reading-001.jpg,lounge-cocoon-lulea-scene-detail-002.jpg"
DRX-HL-LC-COCOON,DRX-HL-LC-COCOON-V4,furniture,528.00,17,1,1,fabric,abstract,living,forest,leather,"lounge-cocoon-lulea-001.jpg,lounge-cocoon-lulea-scene-reading-001.jpg,lounge-cocoon-lulea-scene-detail-002.jpg"
DRX-HL-CT-ROUND-PE,DRX-HL-CT-ROUND-PE-V1,furniture,199.50,8,1,1,wood,minimalist,living,white,,"coffee-table-round-pedestal-mariehamn-001.jpg,coffee-table-round-pedestal-mariehamn-scene-living-001.jpg,coffee-table-round-pedestal-mariehamn-scene-detail-002.jpg"
DRX-HL-CT-ROUND-PE,DRX-HL-CT-ROUND-PE-V2,furniture,210.00,11,1,1,wood,minimalist,living,grey,,"coffee-table-round-pedestal-mariehamn-001.jpg,coffee-table-round-pedestal-mariehamn-scene-living-001.jpg,coffee-table-round-pedestal-mariehamn-scene-detail-002.jpg"
DRX-HL-CT-ROUND-PE,DRX-HL-CT-ROUND-PE-V3,furniture,220.50,14,1,1,wood,minimalist,living,beige,,"coffee-table-round-pedestal-mariehamn-001.jpg,coffee-table-round-pedestal-mariehamn-scene-living-001.jpg,coffee-table-round-pedestal-mariehamn-scene-detail-002.jpg"
DRX-HL-CT-LIFT-TOP,DRX-HL-CT-LIFT-TOP-V1,furniture,251.75,8,1,1,wood,scandinavian,living,black,,"coffee-table-lift-top-molde-001.jpg,coffee-table-lift-top-molde-scene-living-001.jpg,coffee-table-lift-top-molde-scene-detail-002.jpg"
DRX-HL-CT-LIFT-TOP,DRX-HL-CT-LIFT-TOP-V2,furniture,265.00,11,1,1,wood,scandinavian,living,grey,,"coffee-table-lift-top-molde-001.jpg,coffee-table-lift-top-molde-scene-living-001.jpg,coffee-table-lift-top-molde-scene-detail-002.jpg"
DRX-HL-CT-LIFT-TOP,DRX-HL-CT-LIFT-TOP-V3,furniture,278.25,14,1,1,wood,scandinavian,living,beige,,"coffee-table-lift-top-molde-001.jpg,coffee-table-lift-top-molde-scene-living-001.jpg,coffee-table-lift-top-molde-scene-detail-002.jpg"
DRX-HL-CT-NESTING,DRX-HL-CT-NESTING-V1,furniture,313.50,8,1,1,wood,industrial,living,oak,,"coffee-table-nesting-moss-001.jpg,coffee-table-nesting-moss-scene-living-001.jpg,coffee-table-nesting-moss-scene-detail-002.jpg"
DRX-HL-CT-NESTING,DRX-HL-CT-NESTING-V2,furniture,330.00,11,1,1,wood,industrial,living,grey,,"coffee-table-nesting-moss-001.jpg,coffee-table-nesting-moss-scene-living-001.jpg,coffee-table-nesting-moss-scene-detail-002.jpg"
DRX-HL-CT-NESTING,DRX-HL-CT-NESTING-V3,furniture,346.50,14,1,1,wood,industrial,living,beige,,"coffee-table-nesting-moss-001.jpg,coffee-table-nesting-moss-scene-living-001.jpg,coffee-table-nesting-moss-scene-detail-002.jpg"
DRX-HL-CT-GLASS-TO,DRX-HL-CT-GLASS-TO-V1,furniture,384.75,8,1,1,glass,mid-century,living,walnut,,"coffee-table-glass-top-narvik-001.jpg,coffee-table-glass-top-narvik-scene-living-001.jpg,coffee-table-glass-top-narvik-scene-detail-002.jpg"
DRX-HL-CT-GLASS-TO,DRX-HL-CT-GLASS-TO-V2,furniture,405.00,11,1,1,glass,mid-century,living,grey,,"coffee-table-glass-top-narvik-001.jpg,coffee-table-glass-top-narvik-scene-living-001.jpg,coffee-table-glass-top-narvik-scene-detail-002.jpg"
DRX-HL-CT-GLASS-TO,DRX-HL-CT-GLASS-TO-V3,furniture,425.25,14,1,1,glass,mid-century,living,beige,,"coffee-table-glass-top-narvik-001.jpg,coffee-table-glass-top-narvik-scene-living-001.jpg,coffee-table-glass-top-narvik-scene-detail-002.jpg"
DRX-HL-CT-DRUM,DRX-HL-CT-DRUM-V1,furniture,460.75,8,1,1,wood,modern,living,charcoal,,"coffee-table-drum-nordby-001.jpg,coffee-table-drum-nordby-scene-living-001.jpg,coffee-table-drum-nordby-scene-detail-002.jpg"
DRX-HL-CT-DRUM,DRX-HL-CT-DRUM-V2,furniture,485.00,11,1,1,wood,modern,living,grey,,"coffee-table-drum-nordby-001.jpg,coffee-table-drum-nordby-scene-living-001.jpg,coffee-table-drum-nordby-scene-detail-002.jpg"
DRX-HL-CT-DRUM,DRX-HL-CT-DRUM-V3,furniture,509.25,14,1,1,wood,modern,living,beige,,"coffee-table-drum-nordby-001.jpg,coffee-table-drum-nordby-scene-living-001.jpg,coffee-table-drum-nordby-scene-detail-002.jpg"
DRX-HL-CT-MARBLE,DRX-HL-CT-MARBLE-V1,furniture,546.25,8,1,1,metal,bohemian,living,grey,,"coffee-table-marble-norrkoping-001.jpg,coffee-table-marble-norrkoping-scene-living-001.jpg,coffee-table-marble-norrkoping-scene-detail-002.jpg"
DRX-HL-CT-MARBLE,DRX-HL-CT-MARBLE-V2,furniture,575.00,11,1,1,metal,bohemian,living,beige,,"coffee-table-marble-norrkoping-001.jpg,coffee-table-marble-norrkoping-scene-living-001.jpg,coffee-table-marble-norrkoping-scene-detail-002.jpg"
DRX-HL-CT-MARBLE,DRX-HL-CT-MARBLE-V3,furniture,603.75,14,1,1,metal,bohemian,living,navy,,"coffee-table-marble-norrkoping-001.jpg,coffee-table-marble-norrkoping-scene-living-001.jpg,coffee-table-marble-norrkoping-scene-detail-002.jpg"
DRX-HL-CT-HAIRPIN,DRX-HL-CT-HAIRPIN-V1,furniture,636.50,8,1,1,metal,japanese,living,beige,,"coffee-table-hairpin-nuuk-001.jpg,coffee-table-hairpin-nuuk-scene-living-001.jpg,coffee-table-hairpin-nuuk-scene-detail-002.jpg"
DRX-HL-CT-HAIRPIN,DRX-HL-CT-HAIRPIN-V2,furniture,670.00,11,1,1,metal,japanese,living,grey,,"coffee-table-hairpin-nuuk-001.jpg,coffee-table-hairpin-nuuk-scene-living-001.jpg,coffee-table-hairpin-nuuk-scene-detail-002.jpg"
DRX-HL-CT-HAIRPIN,DRX-HL-CT-HAIRPIN-V3,furniture,703.50,14,1,1,metal,japanese,living,navy,,"coffee-table-hairpin-nuuk-001.jpg,coffee-table-hairpin-nuuk-scene-living-001.jpg,coffee-table-hairpin-nuuk-scene-detail-002.jpg"
DRX-HL-CT-STORAGE,DRX-HL-CT-STORAGE-V1,furniture,190.00,8,1,1,wood,abstract,living,navy,,"coffee-table-storage-odda-001.jpg,coffee-table-storage-odda-scene-living-001.jpg,coffee-table-storage-odda-scene-detail-002.jpg"
DRX-HL-CT-STORAGE,DRX-HL-CT-STORAGE-V2,furniture,200.00,11,1,1,wood,abstract,living,grey,,"coffee-table-storage-odda-001.jpg,coffee-table-storage-odda-scene-living-001.jpg,coffee-table-storage-odda-scene-detail-002.jpg"
DRX-HL-CT-STORAGE,DRX-HL-CT-STORAGE-V3,furniture,210.00,14,1,1,wood,abstract,living,beige,,"coffee-table-storage-odda-001.jpg,coffee-table-storage-odda-scene-living-001.jpg,coffee-table-storage-odda-scene-detail-002.jpg"
DRX-HL-CT-LIVE-EDG,DRX-HL-CT-LIVE-EDG-V1,furniture,232.75,8,1,1,wood,minimalist,living,forest,,"coffee-table-live-edge-olafsvik-001.jpg,coffee-table-live-edge-olafsvik-scene-living-001.jpg,coffee-table-live-edge-olafsvik-scene-detail-002.jpg"
DRX-HL-CT-LIVE-EDG,DRX-HL-CT-LIVE-EDG-V2,furniture,245.00,11,1,1,wood,minimalist,living,grey,,"coffee-table-live-edge-olafsvik-001.jpg,coffee-table-live-edge-olafsvik-scene-living-001.jpg,coffee-table-live-edge-olafsvik-scene-detail-002.jpg"
DRX-HL-CT-LIVE-EDG,DRX-HL-CT-LIVE-EDG-V3,furniture,257.25,14,1,1,wood,minimalist,living,beige,,"coffee-table-live-edge-olafsvik-001.jpg,coffee-table-live-edge-olafsvik-scene-living-001.jpg,coffee-table-live-edge-olafsvik-scene-detail-002.jpg"
DRX-HL-CT-INDUSTRI,DRX-HL-CT-INDUSTRI-V1,furniture,294.50,8,1,1,metal,scandinavian,living,white,,"coffee-table-industrial-oulu-001.jpg,coffee-table-industrial-oulu-scene-living-001.jpg,coffee-table-industrial-oulu-scene-detail-002.jpg"
DRX-HL-CT-INDUSTRI,DRX-HL-CT-INDUSTRI-V2,furniture,310.00,11,1,1,metal,scandinavian,living,grey,,"coffee-table-industrial-oulu-001.jpg,coffee-table-industrial-oulu-scene-living-001.jpg,coffee-table-industrial-oulu-scene-detail-002.jpg"
DRX-HL-CT-INDUSTRI,DRX-HL-CT-INDUSTRI-V3,furniture,325.50,14,1,1,metal,scandinavian,living,beige,,"coffee-table-industrial-oulu-001.jpg,coffee-table-industrial-oulu-scene-living-001.jpg,coffee-table-industrial-oulu-scene-detail-002.jpg"
DRX-HL-BED-PLATFORM,DRX-HL-BED-PLATFORM-V1,furniture,551.00,8,1,1,wood,industrial,bedroom,black,,"bed-platform-porvoo-001.jpg,bed-platform-porvoo-scene-bedroom-001.jpg,bed-platform-porvoo-scene-detail-002.jpg"
DRX-HL-BED-PLATFORM,DRX-HL-BED-PLATFORM-V2,furniture,580.00,11,1,1,wood,industrial,bedroom,grey,,"bed-platform-porvoo-001.jpg,bed-platform-porvoo-scene-bedroom-001.jpg,bed-platform-porvoo-scene-detail-002.jpg"
DRX-HL-BED-PLATFORM,DRX-HL-BED-PLATFORM-V3,furniture,609.00,14,1,1,wood,industrial,bedroom,beige,,"bed-platform-porvoo-001.jpg,bed-platform-porvoo-scene-bedroom-001.jpg,bed-platform-porvoo-scene-detail-002.jpg"
DRX-HL-BED-STORAGE,DRX-HL-BED-STORAGE-V1,furniture,674.50,8,1,1,wood,mid-century,bedroom,oak,,"bed-storage-rauma-001.jpg,bed-storage-rauma-scene-bedroom-001.jpg,bed-storage-rauma-scene-detail-002.jpg"
DRX-HL-BED-STORAGE,DRX-HL-BED-STORAGE-V2,furniture,710.00,11,1,1,wood,mid-century,bedroom,grey,,"bed-storage-rauma-001.jpg,bed-storage-rauma-scene-bedroom-001.jpg,bed-storage-rauma-scene-detail-002.jpg"
DRX-HL-BED-STORAGE,DRX-HL-BED-STORAGE-V3,furniture,745.50,14,1,1,wood,mid-century,bedroom,beige,,"bed-storage-rauma-001.jpg,bed-storage-rauma-scene-bedroom-001.jpg,bed-storage-rauma-scene-detail-002.jpg"
DRX-HL-BED-CANOPY,DRX-HL-BED-CANOPY-V1,furniture,831.25,8,1,1,wood,modern,bedroom,walnut,,"bed-canopy-riga-001.jpg,bed-canopy-riga-scene-bedroom-001.jpg,bed-canopy-riga-scene-detail-002.jpg"
DRX-HL-BED-CANOPY,DRX-HL-BED-CANOPY-V2,furniture,875.00,11,1,1,wood,modern,bedroom,grey,,"bed-canopy-riga-001.jpg,bed-canopy-riga-scene-bedroom-001.jpg,bed-canopy-riga-scene-detail-002.jpg"
DRX-HL-BED-CANOPY,DRX-HL-BED-CANOPY-V3,furniture,918.75,14,1,1,wood,modern,bedroom,beige,,"bed-canopy-riga-001.jpg,bed-canopy-riga-scene-bedroom-001.jpg,bed-canopy-riga-scene-detail-002.jpg"
DRX-HL-BED-4-POSTER,DRX-HL-BED-4-POSTER-V1,furniture,1007.00,8,1,1,wood,bohemian,bedroom,charcoal,,"bed-4-poster-roskilde-001.jpg,bed-4-poster-roskilde-scene-bedroom-001.jpg,bed-4-poster-roskilde-scene-detail-002.jpg"
DRX-HL-BED-4-POSTER,DRX-HL-BED-4-POSTER-V2,furniture,1060.00,11,1,1,wood,bohemian,bedroom,grey,,"bed-4-poster-roskilde-001.jpg,bed-4-poster-roskilde-scene-bedroom-001.jpg,bed-4-poster-roskilde-scene-detail-002.jpg"
DRX-HL-BED-4-POSTER,DRX-HL-BED-4-POSTER-V3,furniture,1113.00,14,1,1,wood,bohemian,bedroom,beige,,"bed-4-poster-roskilde-001.jpg,bed-4-poster-roskilde-scene-bedroom-001.jpg,bed-4-poster-roskilde-scene-detail-002.jpg"
